Iteration 1/6656: Lever: [-26.8495705   -1.12798126  36.33165477], Offset: 1996.0000, RMSE: 582.5176
Iteration 5249/6656: Lever: [-6.08852325  4.67741246 -1.70020498], Offset: 2005.0000, RMSE: 77.3597
Iteration 5250/6656: Lever: [-3.50304802  4.75777228 -1.72286275], Offset: 2006.0000, RMSE: 71.6569
Iteration 5251/6656: Lever: [-1.9250636   3.50024133 -2.0419289 ], Offset: 2007.0000, RMSE: 76.8212
Iteration 5252/6656: Lever: [ 1.54584908e-03  2.75200121e+00 -3.33128111e+00], Offset: 2008.0000, RMSE: 84.7679
Iteration 5253/6656: Lever: [-11.96147776   1.77458226 -46.49769858], Offset: 1996.0000, RMSE: 904.9678
Iteration 5254/6656: Lever: [-12.15972983   0.25610484 -30.59280651], Offset: 1997.0000, RMSE: 846.0130
Iteration 5255/6656: Lever: [-10.14472709   3.34924681 -62.76116066], Offset: 1998.0000, RMSE: 695.1202
Iteration 5256/6656: Lever: [-13.19730177   0.92383186 -12.59434892], Offset: 1999.0000, RMSE: 559.8589
Iteration 5257/6656: Lever: [-12.41283023   4.53999928 -15.58588368], Offset: 2000.0000, RMSE: 327.3879
Iteration 5258/6656: Lever: [-11.80617847   4.88964256  -1.04897455], Offset: 2001.0000, RMSE: 230.9037
Iteration 5259/6656: Lever: [-10.90223699   4.47887055  -7.6682749 ], Offset: 2002.0000, RMSE: 183.7333
Iteration 5260/6656: Lever: [-9.6294892   4.3142464   2.18295771], Offset: 2003.0000, RMSE: 147.3030
Iteration 5261/6656: Lever: [-7.92366526  5.64735612 -0.94787791], Offset: 2004.0000, RMSE: 74.4592
Iteration 5262/6656: Lever: [-5.38107648  5.63720854 -3.48292096], Offset: 2005.0000, RMSE: 68.4260
Iteration 5263/6656: Lever: [-3.50567398  4.79244496 -5.27846513], Offset: 2006.0000, RMSE: 71.5777
Iteration 5264/6656: Lever: [-1.79075596  3.77276036 -3.87871407], Offset: 2007.0000, RMSE: 77.1050
Iteration 5265/6656: Lever: [-0.23521037  2.43899224 -1.18502001], Offset: 2008.0000, RMSE: 84.5833
Iteration 5266/6656: Lever: [-13.08278364   1.69228342 -38.23707893], Offset: 1996.0000, RMSE: 861.0795
Iteration 5267/6656: Lever: [-11.05477599   1.66030299 -32.2948056 ], Offset: 1997.0000, RMSE: 835.6356
Iteration 5268/6656: Lever: [-12.57925265   2.89890844 -41.72782247], Offset: 1998.0000, RMSE: 609.0551
Iteration 5269/6656: Lever: [-11.92684427   3.37881594 -19.10644916], Offset: 1999.0000, RMSE: 504.5091
Iteration 5270/6656: Lever: [-14.08775821   3.48103457 -10.36335197], Offset: 2000.0000, RMSE: 320.2544
Iteration 5271/6656: Lever: [-11.52582505   3.81944841  -4.62130711], Offset: 2001.0000, RMSE: 285.4226
Iteration 5272/6656: Lever: [-11.04027375   5.24847915  -3.71466529], Offset: 2002.0000, RMSE: 149.0964
Iteration 5273/6656: Lever: [-9.14624281  5.53977933 -3.11569631], Offset: 2003.0000, RMSE: 107.1171
Iteration 5274/6656: Lever: [-7.48142267  6.10237371 -0.50258402], Offset: 2004.0000, RMSE: 66.6323
Iteration 5275/6656: Lever: [-5.35796781  5.62529873 -4.63758957], Offset: 2005.0000, RMSE: 68.6486
Iteration 5276/6656: Lever: [-3.51090419  4.81731837 -4.77040203], Offset: 2006.0000, RMSE: 71.5022
Iteration 5277/6656: Lever: [-1.77571768  3.73120662 -0.95235709], Offset: 2007.0000, RMSE: 77.4601
Iteration 5278/6656: Lever: [-0.08621466  2.73927815 -3.63212583], Offset: 2008.0000, RMSE: 84.3569
Iteration 5279/6656: Lever: [-12.61317178   0.65519285 -42.5210994 ], Offset: 1996.0000, RMSE: 922.1603
Iteration 5280/6656: Lever: [-11.91961594   4.73155197 -34.14176399], Offset: 1997.0000, RMSE: 678.8772
Iteration 5281/6656: Lever: [-11.32553581   3.94523713 -50.50651496], Offset: 1998.0000, RMSE: 620.9791
Iteration 5282/6656: Lever: [-15.64410641   5.18139368  -1.86941515], Offset: 1999.0000, RMSE: 296.5807
Iteration 5283/6656: Lever: [-12.31287208   6.07726321 -16.25535344], Offset: 2000.0000, RMSE: 268.4204
Iteration 5284/6656: Lever: [ -8.97586595   2.49255945 -13.66018143], Offset: 2001.0000, RMSE: 433.8797
Iteration 5285/6656: Lever: [-12.29862418   5.0572735   -0.25815823], Offset: 2002.0000, RMSE: 143.6543
Iteration 5286/6656: Lever: [-9.72390654  3.85879265  2.2295167 ], Offset: 2003.0000, RMSE: 164.2513
Iteration 5287/6656: Lever: [-7.41370385  6.2481596  -1.59447269], Offset: 2004.0000, RMSE: 65.1389
Iteration 5288/6656: Lever: [-5.7537256   4.82209399 -4.49223483], Offset: 2005.0000, RMSE: 74.8188
Iteration 5289/6656: Lever: [-3.50419716  4.79659825 -4.77234145], Offset: 2006.0000, RMSE: 71.5643
Iteration 5290/6656: Lever: [-1.87974263  3.68086135 -4.16384349], Offset: 2007.0000, RMSE: 76.7383
Iteration 5291/6656: Lever: [-0.04405819  2.76193752 -4.03013644], Offset: 2008.0000, RMSE: 84.6023
Iteration 5292/6656: Lever: [-13.76870977   3.49270654 -34.22385001], Offset: 1996.0000, RMSE: 760.6192
Iteration 5293/6656: Lever: [-14.66399619   4.71465334 -20.10512928], Offset: 1997.0000, RMSE: 563.3792
Iteration 5294/6656: Lever: [-11.21336409   3.51109703 -50.0415802 ], Offset: 1998.0000, RMSE: 642.5077
Iteration 5295/6656: Lever: [-13.07084992   2.16788205 -13.72920173], Offset: 1999.0000, RMSE: 511.3085
Iteration 5296/6656: Lever: [-11.49409455   2.92564822 -22.95757363], Offset: 2000.0000, RMSE: 427.3044
Iteration 5297/6656: Lever: [-11.97081866   4.64269635  -0.55668507], Offset: 2001.0000, RMSE: 236.1422
Iteration 5298/6656: Lever: [-11.19003886   6.02194094  -2.85168341], Offset: 2002.0000, RMSE: 116.0689
Iteration 5299/6656: Lever: [-10.05338231   2.48253866   2.31600647], Offset: 2003.0000, RMSE: 216.7759
Iteration 5300/6656: Lever: [-6.82067163  4.64733233 -3.78317216], Offset: 2004.0000, RMSE: 117.3545
Iteration 5301/6656: Lever: [-5.43624649  5.64170356 -5.69430799], Offset: 2005.0000, RMSE: 68.3203
Iteration 5302/6656: Lever: [-3.51037814  4.79174243 -4.67221871], Offset: 2006.0000, RMSE: 71.4854
Iteration 5303/6656: Lever: [-2.21290987  3.27766688  2.00531673], Offset: 2007.0000, RMSE: 77.4904
Iteration 5304/6656: Lever: [-0.0764243   2.75673939 -2.12677651], Offset: 2008.0000, RMSE: 84.2422
Iteration 5305/6656: Lever: [-12.69748014   5.692745   -41.6694409 ], Offset: 1996.0000, RMSE: 721.7696
Iteration 5306/6656: Lever: [-15.10519636   6.34650829 -19.21995589], Offset: 1997.0000, RMSE: 480.0892
Iteration 5307/6656: Lever: [-16.62944412   7.18382783 -12.18225329], Offset: 1998.0000, RMSE: 278.4855
Iteration 5308/6656: Lever: [-13.07440867   4.57991779 -15.62861208], Offset: 1999.0000, RMSE: 410.3675
Iteration 5309/6656: Lever: [-11.95720591   6.01411657 -22.05424542], Offset: 2000.0000, RMSE: 284.3855
Iteration 5310/6656: Lever: [-12.11298671   5.7289688   -3.43715159], Offset: 2001.0000, RMSE: 185.9108
Iteration 5311/6656: Lever: [ -9.90666356   2.81233174 -13.15208808], Offset: 2002.0000, RMSE: 281.3682
Iteration 5312/6656: Lever: [-8.77257613  7.66572751 -5.25871951], Offset: 2003.0000, RMSE: 61.0425
Iteration 5313/6656: Lever: [-7.02058791  6.76963014 -6.32792351], Offset: 2004.0000, RMSE: 64.7902
Iteration 5314/6656: Lever: [-5.35052625  5.65375007 -4.83716905], Offset: 2005.0000, RMSE: 68.6240
Iteration 5315/6656: Lever: [-3.54139459  4.77078847 -4.4344881 ], Offset: 2006.0000, RMSE: 71.3531
Iteration 5316/6656: Lever: [-1.74444847  3.75862296 -1.11988455], Offset: 2007.0000, RMSE: 77.6863
Iteration 5317/6656: Lever: [-0.04830348  2.74544242 -0.28952493], Offset: 2008.0000, RMSE: 84.7132
Iteration 5318/6656: Lever: [-14.48906555   6.94220179 -35.5316702 ], Offset: 1996.0000, RMSE: 595.9027
Iteration 5319/6656: Lever: [-16.31184583   6.69605615 -17.8219757 ], Offset: 1997.0000, RMSE: 417.7712
Iteration 5320/6656: Lever: [-14.52772382   5.6123598  -28.340275  ], Offset: 1998.0000, RMSE: 421.7396
Iteration 5321/6656: Lever: [-12.0928117    6.65369143 -22.20766689], Offset: 1999.0000, RMSE: 368.3738
Iteration 5322/6656: Lever: [-12.69201339   7.70625869 -15.20435563], Offset: 2000.0000, RMSE: 190.3869
Iteration 5323/6656: Lever: [-11.50455729   4.9105358   -3.94425847], Offset: 2001.0000, RMSE: 239.6780
Iteration 5324/6656: Lever: [-11.53774911   7.42978168  -4.89432302], Offset: 2002.0000, RMSE: 71.6184
Iteration 5325/6656: Lever: [-9.52972937  5.67037185  0.06801091], Offset: 2003.0000, RMSE: 97.2847
Iteration 5326/6656: Lever: [-7.06184512  6.75089757 -3.96152659], Offset: 2004.0000, RMSE: 64.3503
Iteration 5327/6656: Lever: [-5.39739854  5.64622033 -6.15837409], Offset: 2005.0000, RMSE: 68.5250
Iteration 5328/6656: Lever: [-3.502752    4.7894003  -5.18865762], Offset: 2006.0000, RMSE: 71.5897
Iteration 5329/6656: Lever: [-1.71741096  3.81811419 -3.37940615], Offset: 2007.0000, RMSE: 77.7262
Iteration 5330/6656: Lever: [-0.0070641   2.79258332 -0.88078632], Offset: 2008.0000, RMSE: 84.8299
Iteration 5331/6656: Lever: [-16.19399181   3.73149862 -19.96685426], Offset: 1996.0000, RMSE: 652.0467
Iteration 5332/6656: Lever: [-13.4695646    5.38790833 -28.50291529], Offset: 1997.0000, RMSE: 586.3623
Iteration 5333/6656: Lever: [-11.85742172   4.65839061 -46.52491774], Offset: 1998.0000, RMSE: 570.6709
Iteration 5334/6656: Lever: [-11.83180333   4.16943426 -21.34370455], Offset: 1999.0000, RMSE: 476.3031
Iteration 5335/6656: Lever: [-11.89981368   5.88972507 -20.86568337], Offset: 2000.0000, RMSE: 291.5717
Iteration 5336/6656: Lever: [-11.33485045   5.43530399  -6.01125557], Offset: 2001.0000, RMSE: 223.6239
Iteration 5337/6656: Lever: [-10.30088685   6.05780676  -8.77254412], Offset: 2002.0000, RMSE: 134.7451
Iteration 5338/6656: Lever: [-9.21567087  7.06865379 -3.82933297], Offset: 2003.0000, RMSE: 63.3320
Iteration 5339/6656: Lever: [-7.13840036  6.68123691 -3.98319308], Offset: 2004.0000, RMSE: 63.9303
Iteration 5340/6656: Lever: [-5.35787523  5.65150006 -4.23467671], Offset: 2005.0000, RMSE: 68.5778
Iteration 5341/6656: Lever: [-3.52738341  4.77137664 -4.59423293], Offset: 2006.0000, RMSE: 71.4175
Iteration 5342/6656: Lever: [-1.841086    3.69204703 -3.18003578], Offset: 2007.0000, RMSE: 76.8367
Iteration 5343/6656: Lever: [ 0.00951606  2.80346565 -1.02531521], Offset: 2008.0000, RMSE: 84.9123
Iteration 5344/6656: Lever: [-12.7932176    3.18543219 -42.44626937], Offset: 1996.0000, RMSE: 814.1117
Iteration 5345/6656: Lever: [-16.3064998    7.67593659 -18.32860507], Offset: 1997.0000, RMSE: 378.7525
Iteration 5346/6656: Lever: [-15.26866574   5.02388277 -26.61797436], Offset: 1998.0000, RMSE: 416.7904
Iteration 5347/6656: Lever: [ -9.97401585   5.18005835 -36.32058378], Offset: 1999.0000, RMSE: 516.3890
Iteration 5348/6656: Lever: [-12.38451223   3.74733839 -19.24045501], Offset: 2000.0000, RMSE: 361.3140
Iteration 5349/6656: Lever: [-12.46844106   5.76705082   0.50483367], Offset: 2001.0000, RMSE: 173.8062
Iteration 5350/6656: Lever: [-10.60696675   8.62252256  -5.95464502], Offset: 2002.0000, RMSE: 56.6756
Iteration 5351/6656: Lever: [-10.06777206   5.66264931   2.82496763], Offset: 2003.0000, RMSE: 97.3520
Iteration 5352/6656: Lever: [-7.02897826  6.75056372 -6.22486396], Offset: 2004.0000, RMSE: 64.6978
Iteration 5353/6656: Lever: [-5.32201789  5.68625893 -5.47262897], Offset: 2005.0000, RMSE: 68.7491
Iteration 5354/6656: Lever: [-3.53213916  4.74892326 -5.33669367], Offset: 2006.0000, RMSE: 71.3983
Iteration 5355/6656: Lever: [-1.76078247  3.7034454  -2.17530192], Offset: 2007.0000, RMSE: 77.4535
Iteration 5356/6656: Lever: [ 0.0305637   2.82207585 -2.1799327 ], Offset: 2008.0000, RMSE: 84.8326
Iteration 5357/6656: Lever: [-16.50856234   2.4429103  -19.67754597], Offset: 1996.0000, RMSE: 693.2375
Iteration 5358/6656: Lever: [-15.35213331   5.92219539 -18.96108999], Offset: 1997.0000, RMSE: 486.9574
Iteration 5359/6656: Lever: [-13.11187018   7.6525659  -35.23147633], Offset: 1998.0000, RMSE: 403.9362
Iteration 5360/6656: Lever: [-13.08919968   5.87774716 -14.07423246], Offset: 1999.0000, RMSE: 357.0628
Iteration 5361/6656: Lever: [-12.39063859   7.2422336  -20.22134104], Offset: 2000.0000, RMSE: 219.7961
Iteration 5362/6656: Lever: [-11.25984218   5.893903    -6.95519784], Offset: 2001.0000, RMSE: 207.6349
Iteration 5363/6656: Lever: [-11.30119249   7.29372716  -5.35217727], Offset: 2002.0000, RMSE: 73.2924
Iteration 5364/6656: Lever: [-8.91644513  7.02144349 -4.8609566 ], Offset: 2003.0000, RMSE: 66.2296
Iteration 5365/6656: Lever: [-7.04020498  6.71703618 -4.47197499], Offset: 2004.0000, RMSE: 64.4282
Iteration 5366/6656: Lever: [-5.31027692  5.69310588 -5.60433033], Offset: 2005.0000, RMSE: 68.8005
Iteration 5367/6656: Lever: [-3.52852697  4.75125245 -1.64403793], Offset: 2006.0000, RMSE: 71.4932
Iteration 5368/6656: Lever: [-1.77143803  3.73406826 -0.93682096], Offset: 2007.0000, RMSE: 77.5030
Iteration 5369/6656: Lever: [-0.02031147  2.74280111 -4.75977169], Offset: 2008.0000, RMSE: 84.8808
Iteration 5370/6656: Lever: [-16.30387373   7.28237113 -27.58574826], Offset: 1996.0000, RMSE: 505.0125
Iteration 5371/6656: Lever: [-15.70916673   5.83914853 -17.45640354], Offset: 1997.0000, RMSE: 476.0758
Iteration 5372/6656: Lever: [-13.16961401   5.7867624  -36.79061828], Offset: 1998.0000, RMSE: 471.1839
Iteration 5373/6656: Lever: [-15.89165531   5.02860652  -0.19048092], Offset: 1999.0000, RMSE: 295.9962
Iteration 5374/6656: Lever: [-13.86361477   5.47288347 -12.12168909], Offset: 2000.0000, RMSE: 241.7126
Iteration 5375/6656: Lever: [-12.58201295   7.48428541  -2.32642993], Offset: 2001.0000, RMSE: 101.1016
Iteration 5376/6656: Lever: [-10.64282226   8.56546396  -5.52073846], Offset: 2002.0000, RMSE: 56.5396
Iteration 5377/6656: Lever: [-8.88627209  7.60098556 -5.4587671 ], Offset: 2003.0000, RMSE: 60.3435
Iteration 5378/6656: Lever: [-7.03672297  6.74775296 -3.80223143], Offset: 2004.0000, RMSE: 64.5024
Iteration 5379/6656: Lever: [-5.36760217  5.67056821 -3.22325923], Offset: 2005.0000, RMSE: 68.5647
Iteration 5380/6656: Lever: [-3.60806438  4.70828836 -1.57523578], Offset: 2006.0000, RMSE: 71.0790
Iteration 5381/6656: Lever: [-1.81558161  3.75718019 -3.0381786 ], Offset: 2007.0000, RMSE: 77.0503
Iteration 5382/6656: Lever: [-0.23321256  2.38854545 -0.74742493], Offset: 2008.0000, RMSE: 84.8581
Iteration 5383/6656: Lever: [-10.69591789   6.52394028 -54.70969951], Offset: 1996.0000, RMSE: 781.7366
Iteration 5384/6656: Lever: [-12.74100383   5.67252677 -30.52289206], Offset: 1997.0000, RMSE: 607.1448
Iteration 5385/6656: Lever: [-13.1870503    7.3344688  -39.18808826], Offset: 1998.0000, RMSE: 412.1917
Iteration 5386/6656: Lever: [-13.16877439   4.9651509  -10.87619011], Offset: 1999.0000, RMSE: 390.9948
Iteration 5387/6656: Lever: [-14.49458874   7.04180023  -7.92708036], Offset: 2000.0000, RMSE: 161.0146
Iteration 5388/6656: Lever: [-11.13830937   5.02203851  -3.41314162], Offset: 2001.0000, RMSE: 247.9522
Iteration 5389/6656: Lever: [ -9.79191033   6.21706833 -10.33122917], Offset: 2002.0000, RMSE: 145.1701
Iteration 5390/6656: Lever: [-9.04083845  5.91071435 -4.29956512], Offset: 2003.0000, RMSE: 95.7628
Iteration 5391/6656: Lever: [-7.07432885  6.72840651 -3.36095604], Offset: 2004.0000, RMSE: 64.3205
Iteration 5392/6656: Lever: [-5.32076353  5.71836854 -4.16310803], Offset: 2005.0000, RMSE: 68.7132
Iteration 5393/6656: Lever: [-3.615329    4.68660283 -3.35173623], Offset: 2006.0000, RMSE: 70.8951
Iteration 5394/6656: Lever: [-1.76600593  3.80418925 -5.16811843], Offset: 2007.0000, RMSE: 77.4268
Iteration 5395/6656: Lever: [-0.06778934  2.71032245 -4.16848688], Offset: 2008.0000, RMSE: 84.5573
Iteration 5396/6656: Lever: [-13.32599775   6.35134192 -42.32857484], Offset: 1996.0000, RMSE: 669.2765
Iteration 5397/6656: Lever: [-14.81993223   5.83858757 -23.53311498], Offset: 1997.0000, RMSE: 511.9058
Iteration 5398/6656: Lever: [ -9.57868171   4.04268256 -65.00517102], Offset: 1998.0000, RMSE: 694.2615
Iteration 5399/6656: Lever: [-13.21084531   6.31551824 -15.42595661], Offset: 1999.0000, RMSE: 334.7096
Iteration 5400/6656: Lever: [-13.17667381   5.40826798 -12.48772308], Offset: 2000.0000, RMSE: 265.2944
Iteration 5401/6656: Lever: [-10.7585647    6.39264745 -11.15573034], Offset: 2001.0000, RMSE: 206.8943
Iteration 5402/6656: Lever: [-10.68258577   5.96589512  -7.59529343], Offset: 2002.0000, RMSE: 128.1141
Iteration 5403/6656: Lever: [-8.80803848  7.70717997 -4.06579167], Offset: 2003.0000, RMSE: 60.8668
Iteration 5404/6656: Lever: [-7.03395794  6.7475748  -5.11221749], Offset: 2004.0000, RMSE: 64.4947
Iteration 5405/6656: Lever: [-5.35484179  5.6783992  -3.27427809], Offset: 2005.0000, RMSE: 68.6243
Iteration 5406/6656: Lever: [-3.58005643  4.74006685 -3.44116533], Offset: 2006.0000, RMSE: 71.0020
Iteration 5407/6656: Lever: [-1.77457512  3.77120311 -4.92554324], Offset: 2007.0000, RMSE: 77.3200
Iteration 5408/6656: Lever: [-0.06856578  2.75750632 -2.13986329], Offset: 2008.0000, RMSE: 84.2730
Iteration 5409/6656: Lever: [-15.16491065   8.04347714 -31.08872658], Offset: 1996.0000, RMSE: 524.8621
Iteration 5410/6656: Lever: [-16.91697281   5.8109817  -12.70674507], Offset: 1997.0000, RMSE: 431.4264
Iteration 5411/6656: Lever: [-14.37763688   7.21510648 -26.83235029], Offset: 1998.0000, RMSE: 365.2497
Iteration 5412/6656: Lever: [-13.2004231    8.30147845 -15.16976716], Offset: 1999.0000, RMSE: 259.5581
Iteration 5413/6656: Lever: [-13.71075198   8.30404137 -10.34949657], Offset: 2000.0000, RMSE: 132.0732
Iteration 5414/6656: Lever: [-11.29759071   7.03911041  -6.0516555 ], Offset: 2001.0000, RMSE: 160.7464
Iteration 5415/6656: Lever: [-10.60992497   8.63578275  -6.03979732], Offset: 2002.0000, RMSE: 56.6620
Iteration 5416/6656: Lever: [-8.75852021  7.78080937 -8.27345021], Offset: 2003.0000, RMSE: 61.6643
Iteration 5417/6656: Lever: [-7.02732241  6.76018798 -4.94624018], Offset: 2004.0000, RMSE: 64.5669
Iteration 5418/6656: Lever: [-5.32417426  5.62438744 -2.12570232], Offset: 2005.0000, RMSE: 69.1025
Iteration 5419/6656: Lever: [-3.56379473  4.72092587 -3.84876766], Offset: 2006.0000, RMSE: 71.1237
Iteration 5420/6656: Lever: [-1.78532891  3.70473466 -0.77159825], Offset: 2007.0000, RMSE: 77.4382
Iteration 5421/6656: Lever: [ 0.02645025  2.78688368 -3.58408586], Offset: 2008.0000, RMSE: 84.9170
Iteration 5422/6656: Lever: [-12.78292455   7.8236045  -47.16095621], Offset: 1996.0000, RMSE: 639.8182
Iteration 5423/6656: Lever: [-11.31115638   6.4253854  -38.36459182], Offset: 1997.0000, RMSE: 643.2634
Iteration 5424/6656: Lever: [-15.31335566   6.93032793 -19.53297839], Offset: 1998.0000, RMSE: 338.1367
Iteration 5425/6656: Lever: [-13.75804752   9.2790873  -12.18979614], Offset: 1999.0000, RMSE: 201.1843
Iteration 5426/6656: Lever: [-13.39049283   7.56609313 -15.09025335], Offset: 2000.0000, RMSE: 170.7536
Iteration 5427/6656: Lever: [-12.31651708   9.68381125  -4.56376211], Offset: 2001.0000, RMSE: 54.1233
Iteration 5428/6656: Lever: [-10.56065742   8.60423769  -6.34840371], Offset: 2002.0000, RMSE: 57.1414
Iteration 5429/6656: Lever: [-9.6045738   6.45995954 -0.6047832 ], Offset: 2003.0000, RMSE: 74.7886
Iteration 5430/6656: Lever: [-7.0762286   6.72183222 -3.00174153], Offset: 2004.0000, RMSE: 64.3917
Iteration 5431/6656: Lever: [-5.33122748  5.64583575 -2.30758603], Offset: 2005.0000, RMSE: 68.9617
Iteration 5432/6656: Lever: [-3.60881652  4.6842272  -3.35692055], Offset: 2006.0000, RMSE: 70.9232
Iteration 5433/6656: Lever: [-1.74964301  3.77261196 -1.63309566], Offset: 2007.0000, RMSE: 77.5797
Iteration 5434/6656: Lever: [-0.06319426  2.72397483 -3.62934795], Offset: 2008.0000, RMSE: 84.4563
Iteration 5435/6656: Lever: [-14.80036726   9.57437055 -36.71765222], Offset: 1996.0000, RMSE: 485.8028
Iteration 5436/6656: Lever: [-13.98099552   6.05558229 -26.63618161], Offset: 1997.0000, RMSE: 538.7665
Iteration 5437/6656: Lever: [-16.7095485    8.23450644  -7.73503839], Offset: 1998.0000, RMSE: 233.5248
Iteration 5438/6656: Lever: [-12.89447086   7.45284385 -18.53465766], Offset: 1999.0000, RMSE: 303.9074
Iteration 5439/6656: Lever: [-12.11422424   7.72049691 -21.87795687], Offset: 2000.0000, RMSE: 213.0191
Iteration 5440/6656: Lever: [-12.08497259   8.36708177  -6.58823051], Offset: 2001.0000, RMSE: 84.0809
Iteration 5441/6656: Lever: [-10.58570178   8.59803039  -8.09487313], Offset: 2002.0000, RMSE: 57.0596
Iteration 5442/6656: Lever: [-8.81091044  7.74435212 -4.86152303], Offset: 2003.0000, RMSE: 60.7689
Iteration 5443/6656: Lever: [-7.04465441  6.74828409 -4.77707832], Offset: 2004.0000, RMSE: 64.4403
Iteration 5444/6656: Lever: [-5.33973644  5.62329577 -2.14111923], Offset: 2005.0000, RMSE: 68.9792
Iteration 5445/6656: Lever: [-3.47795945  4.84519167 -5.00827414], Offset: 2006.0000, RMSE: 71.7379
Iteration 5446/6656: Lever: [-1.77005436  3.78241391 -4.89230739], Offset: 2007.0000, RMSE: 77.3472
Iteration 5447/6656: Lever: [ 0.01278403  2.80857411 -1.46374052], Offset: 2008.0000, RMSE: 84.8520
Iteration 5448/6656: Lever: [-10.55093029   6.73804178 -55.53203316], Offset: 1996.0000, RMSE: 780.7930
Iteration 5449/6656: Lever: [-12.30587682   6.10821434 -30.82247458], Offset: 1997.0000, RMSE: 609.9264
